#           age (years)                      mass (M_sun)                    rho_c (g/cm^3)                      T_c (K)                         T_eff (K)                        L (L_sun)                       X(H1) center                      mu approx            
                 10490366.41908399               14.996564437529058               109410785.25170164                656428293.4633117               12940.630969008002               23550.889338194112                              0.0               1.3333333333333333
                10490366.419074066               14.996564437529058               109410771.78588846                656428330.5255284               12942.795103776245               23562.999183262153                              0.0               1.3333333333333333
                10490366.419065796               14.996564437529058               109410755.07863492                656428346.4574399                12950.78831358624               23618.399676535202                              0.0               1.3333333333333333
                10490366.419058904               14.996564437529058               109410732.14093035                656428335.1605796               12959.027719665048                23676.31516126912                              0.0               1.3333333333333333
                 10490366.41905316               14.996564437529058               109410701.14392798                656428293.3573724               12955.103122284345               23645.164805723114                              0.0               1.3333333333333333
                10490366.419047417               14.996564437529058               109411357.54260492                656430125.2835519                12964.68853426588               23713.146426860225                              0.0               1.3333333333333333
                10490366.419041673               14.996564437529058               109410684.38308391                656428333.0439728               13004.473153216819               24005.409225877065                              0.0               1.3333333333333333
                10490366.419027315               14.996564437529058               109410482.75194703                656427890.1529719               13007.093417155702               24019.936234320336                              0.0               1.3333333333333333
                10490366.419009365               14.996564437529058               109410255.18265796                656427403.2383698               13043.470432779535               24285.143768234902                              0.0               1.3333333333333333
                10490366.418986931               14.996564437529058               109409744.13639468                656426176.9557518                13045.22964791858                24291.19820155345                              0.0               1.3333333333333333
                10490366.418968236               14.996564437529058               109409325.44918138                656425174.6339357               13053.469997604581                24347.05255380075           1.1008357408259682e-45               1.3333333333333333
                10490366.418952655               14.996564437529058               109408947.55262284                656424260.3385121               13059.718693274926                24389.15531891218                              0.0               1.3333333333333333
                 10490366.41893967               14.996564437529058               109408604.92933756                656423422.8908517               13056.778928818467               24363.410480948638            9.708606487778874e-45               1.3333333333333333
                10490366.418928852               14.996564437529058                109408345.4423986                656422795.9774032               13057.232025025736                24363.14729281561                              0.0               1.3333333333333333
                10490366.418916008               14.996564437529058               109408036.95034428                656422050.5242414                13058.63098679571                24369.85960158009                              0.0               1.3333333333333333
                10490366.418899955               14.996564437529058               109407671.97366959                656421174.9629989               13063.978894807704               24405.421671803648                              0.0               1.3333333333333333
                10490366.418886576               14.996564437529058                 109407373.579106                656420461.0077161                13068.26353604259               24433.701923090906                              0.0               1.3333333333333333
                10490366.418875428               14.996564437529058                109407116.1665118                 656419842.190715               13062.386713852973                24386.09128986385                              0.0               1.3333333333333333
                 10490366.41886257               14.996564437529058               109406887.47456655                656419314.3691812               13061.332809486259               24374.455046568295                              0.0               1.3333333333333333
                10490366.418847501               14.996564437529058               109406673.03416151                 656418841.808129               13060.546419650353                 24363.5399527425                              0.0               1.3333333333333333
                10490366.418834945               14.996564437529058               109406586.37084037                656418698.8908855               13060.106320668636               24356.827412513892                              0.0               1.3333333333333333
                10490366.418824483               14.996564437529058               109406595.37320314                656418801.1961689               13055.244761483282               24317.335392256475                              0.0               1.3333333333333333
                10490366.418815764               14.996564437529058               109406713.07179946                656419186.8363478               13047.927793120489               24259.638762966762                              0.0               1.3333333333333333
                10490366.418808496               14.996564437529058               109406941.03688379                656419862.2515045               13040.640274212441               24202.401062681645                              0.0               1.3333333333333333
                10490366.418802442               14.996564437529058                109407268.2569958                656420799.2246343               13034.068900587277               24151.326947970516                              0.0               1.3333333333333333
                10490366.418797396               14.996564437529058               109407693.58627628                656421996.1309775               13029.449698724522                24115.14703085411                              0.0               1.3333333333333333
                10490366.418793192               14.996564437529058               109408213.04067284                656423443.3587699               13027.178594438456               24096.625774506607                              0.0               1.3333333333333333
                10490366.418789688               14.996564437529058               109408832.54379728                656425158.0946788                13027.34407884916               24096.408800353875                              0.0               1.3333333333333333
                10490366.418786768               14.996564437529058               109409555.29598983                656427149.9278439               13029.270374105974               24109.426919430138                              0.0               1.3333333333333333
                10490366.418784335               14.996564437529058               109410403.91585217                   656429481.2335               13034.760487596388               24149.183863606504                              0.0               1.3333333333333333
                10490366.418782307               14.996564437529058                109411408.1486771                656432233.6908277               13040.752428934713                24192.95354785719                              0.0               1.3333333333333333
                10490366.418780617               14.996564437529058               109412625.02856122                656435563.2603728               13042.622597743522                24206.14786641237                              0.0               1.3333333333333333
                 10490366.41877921               14.996564437529058               109413998.05243987                656439316.3335025               13040.328535952613               24188.160086675263                              0.0               1.3333333333333333
                10490366.418778034               14.996564437529058               109415994.63319449                656444767.3137847                13040.70009965138               24190.028393765566                              0.0               1.3333333333333333
                10490366.418777056               14.996564437529058               109417025.28436331                656447583.8978966               13047.014762467452               24236.014556839866                              0.0               1.3333333333333333
                10490366.418776242               14.996564437529058               109419408.51946686                 656454086.041779               13055.969990081363                24302.45583253231                              0.0               1.3333333333333333
                10490366.418775564               14.996564437529058               109421759.65054268                656460499.5893073               13063.481259432017                24358.38436882827                              0.0               1.3333333333333333
                10490366.418774996               14.996564437529058               109424155.43516226                656467033.9269028                13066.87329058891               24383.600250131247                              0.0               1.3333333333333333
                10490366.418774525               14.996564437529058               109426595.68545707                656473688.6781008               13066.053396801151                24377.29297116284                              0.0               1.3333333333333333
                10490366.418774134               14.996564437529058               109429541.65101478                656481721.1301714               13062.315503652937               24349.062292011375                              0.0               1.3333333333333333
                 10490366.41877374               14.996564437529058               109431951.66553873                656488292.7003706               13056.709229450787                24306.76340921614                              0.0               1.3333333333333333
                10490366.418772168               14.996564437529058               109433810.46285091                656493370.6030579               13033.892163419905               24135.315047317625                              0.0               1.3333333333333333
                10490366.418767802               14.996564437529058                109438971.0278532                656507468.1136298               13045.469935390276               24220.624260534652                              0.0               1.3333333333333333
                10490366.418764163               14.996564437529058               109430189.04670301                656483559.8363433               13057.907499204199                24313.15508498385           1.4123408284869787e-38               1.3333333333333333
                10490366.418760525               14.996564437529058               109439604.26252343                656509244.1109636               13078.516140978829                24468.00994825436                              0.0               1.3333333333333333
                10490366.418753248               14.996564437529058               109439541.99754342                656509128.5333714                13068.08334151612               24389.575739182488                              0.0               1.3333333333333333
                10490366.418735053               14.996564437529058               109439419.94862093                656508931.2032208                13058.79716467343                24319.63120950805                              0.0               1.3333333333333333
                10490366.418712309               14.996564437529058               109439293.14004369                656508754.7270367               13048.097875554917               24238.773556638844                              0.0               1.3333333333333333
                 10490366.41868388               14.996564437529058               109439175.28673732                656508644.9406431               13034.926279840454                24138.94127308335                              0.0               1.3333333333333333
                10490366.418660188               14.996564437529058               109439123.25316213                 656508679.306014               13034.579851360886                24134.20453191087                              0.0               1.3333333333333333
                10490366.418640446               14.996564437529058               109439063.76413774                656508663.9884657               13035.144234711262                24136.49568562448                              0.0               1.3333333333333333
                10490366.418623993               14.996564437529058               109439003.04162797                656508620.8395215               13036.498393690472                24144.93431168323                              0.0               1.3333333333333333
                10490366.418610282               14.996564437529058                109438949.0193656                 656508575.560447                 13039.0684020367               24162.702499969968                              0.0               1.3333333333333333
                10490366.418595325               14.996564437529058               109438885.34596731                656508513.2647032               13043.455114086973                24193.94589412089                              0.0               1.3333333333333333
                10490366.418582859               14.996564437529058               109438829.22089215                656508453.0009171                13050.90881800375               24248.497304455886                              0.0               1.3333333333333333
                10490366.418572472               14.996564437529058               109438782.64778802                 656508403.320078               13061.097355092545                24324.01125749246                              0.0               1.3333333333333333
                10490366.418563815               14.996564437529058               109438730.08282775                656508324.4317849               13067.688706881077               24373.168075128033                              0.0               1.3333333333333333
                  10490366.4185566               14.996564437529058                109438654.4267108                656508171.8815421               13055.058921436377               24278.278827598857                              0.0               1.3333333333333333
                10490366.418548433               14.996564437529058               109438710.02757092                656508384.1537894                13065.29519334276               24354.568400565695                              0.0               1.3333333333333333
                10490366.418540265               14.996564437529058               109438800.45782736                656508691.2026297               13059.796049710485               24313.275897968244                              0.0               1.3333333333333333
                10490366.418526653               14.996564437529058               109438748.42733458                656508650.6203387               13045.436086500518                24205.39500964292                              0.0               1.3333333333333333
                10490366.418513041               14.996564437529058               109438728.30171405                656508696.9933021               13039.732653255822               24161.811716815428                              0.0               1.3333333333333333
                 10490366.41849943               14.996564437529058               109438718.47157821                656508771.4261644               13040.606226002925               24167.060615172286                              0.0               1.3333333333333333
                10490366.418476744               14.996564437529058               109438666.08353813                656508797.3522269               13039.346663833005               24155.567619730144                              0.0               1.3333333333333333
                10490366.418457838               14.996564437529058               109438625.98000595                656508828.6412045               13037.380228284612               24139.010879768062                              0.0               1.3333333333333333
                10490366.418442084               14.996564437529058               109438599.52152643                656508873.6875972               13034.723828061868               24117.481862856304                              0.0               1.3333333333333333
                10490366.418428956               14.996564437529058               109438586.23140395                 656508935.097486               13031.469308955246               24091.643586042643                              0.0               1.3333333333333333
                10490366.418418014               14.996564437529058               109438588.44938956                656509022.5021945               13027.813311561438                24062.95007915208                              0.0               1.3333333333333333
                10490366.418408897               14.996564437529058               109438607.25260547                656509141.5493871               13024.076787829885               24033.783329267255                              0.0               1.3333333333333333
                10490366.418401299               14.996564437529058               109438648.52014723                656509310.5222857               13020.697142538354                24007.39065470421                              0.0               1.3333333333333333
                10490366.418394968               14.996564437529058               109438720.18841556                656509552.9345318               13018.166145655257                 23987.4196732906                              0.0               1.3333333333333333
                10490366.418389693               14.996564437529058               109438852.88330199                656509953.8250711               13016.870152631025                23976.72570733561                              0.0               1.3333333333333333
                10490366.418385295               14.996564437529058               109439015.34974857                656510429.3171698                13016.79350391396                23975.19962009235                              0.0               1.3333333333333333
                10490366.418381631               14.996564437529058               109439255.29255007                 656511110.517669               13017.317263891298               23978.268770688912                              0.0               1.3333333333333333
                10490366.418378578               14.996564437529058               109439483.81561859                656511756.0523077               13018.411599224895               23985.640371688543                              0.0               1.3333333333333333
                10490366.418376032               14.996564437529058               109439749.86504743                656512500.0779564               13023.581422379104               24023.401808170398                              0.0               1.3333333333333333
                10490366.418373913               14.996564437529058               109439795.04343104                656512638.9775416               13029.145756683505               24064.286161966338                              0.0               1.3333333333333333
                10490366.418371791               14.996564437529058               109439840.36324257                656512778.2625632               13036.206091272854                24116.33844723169                              0.0               1.3333333333333333
                 10490366.41836967               14.996564437529058                109439819.1563672                656512736.2328191               13047.146153560914               24197.598506777387                              0.0               1.3333333333333333
                10490366.418366136               14.996564437529058               109439547.31229389                656512021.6170337               13058.062953249495                24278.67139001756                              0.0               1.3333333333333333
                10490366.418362603               14.996564437529058               109440220.45894831                 656513882.454303                13064.73414996677               24328.534262319736                              0.0               1.3333333333333333
                10490366.418359071               14.996564437529058               109440207.72644642                656513874.0335101               13051.211027344034                24226.95787047101                              0.0               1.3333333333333333
                10490366.418351604               14.996564437529058               109440191.73118128                656513885.9608376               13053.012775552354                24239.51864076602                              0.0               1.3333333333333333
                10490366.418344138               14.996564437529058               109440194.45573275                656513948.9078988               13069.813404827102               24364.610141535348                              0.0               1.3333333333333333
                10490366.418331694               14.996564437529058               109440126.20583262                  656513855.43259               13053.213939631043               24239.479817821513           2.0456246164609236e-44               1.3333333333333333
                10490366.418321325               14.996564437529058               109440150.11354806                656513997.7047759               13049.911608294577               24213.667597090698                              0.0               1.3333333333333333
                10490366.418312684               14.996564437529058               109440336.71362889                656514570.5331588                13047.80224796939               24196.793329110293                              0.0               1.3333333333333333
                10490366.418305483               14.996564437529058               109440571.09705637                656515262.8815501                13062.23904473396               24303.711736172263                              0.0               1.3333333333333333
                10490366.418299481               14.996564437529058               109437577.43236211                656507148.4053854               13086.801547563733                24487.53875615187                              0.0               1.3333333333333333
                10490366.418293482               14.996564437529058               109441438.98330115                656517709.6367124               13121.217236590113               24748.084470958296                              0.0               1.3333333333333333
                 10490366.41828748               14.996564437529058               109441374.91442482                656517579.6485269               13068.971168689408               24354.062284121417                              0.0               1.3333333333333333
                10490366.418272479               14.996564437529058               109441328.48074295                656517564.6635892               13060.129859617786               24286.886529993615                              0.0               1.3333333333333333
                10490366.418259976               14.996564437529058               109441316.39280526                656517624.6909578               13049.629629845693               24207.332474720402                              0.0               1.3333333333333333
                 10490366.41824956               14.996564437529058               109441314.84555344                656517697.9508392               13035.959737491583               24104.210837671002                              0.0               1.3333333333333333
                10490366.418240877               14.996564437529058               109441317.25038439                656517769.0690457               13027.557663557025               24040.328993718555                              0.0               1.3333333333333333
                10490366.418233642               14.996564437529058               109441328.92310049                656517854.6855365               13026.677139878637               24032.389969816362                              0.0               1.3333333333333333
                10490366.418227615               14.996564437529058               109441329.42049515                656517900.8773018               13028.515709375508               24044.809083194337                              0.0               1.3333333333333333
                 10490366.41822259               14.996564437529058               109441333.14445125                656517948.3901349                13033.65255515214               24081.940526802697                              0.0               1.3333333333333333
                10490366.418218404               14.996564437529058               109441338.44240153                656517993.9655341               13041.775977417534                 24141.5696458755                              0.0               1.3333333333333333
                10490366.418214913               14.996564437529058               109441345.99909195                 656518040.507601               13050.907802474847               24209.066379192842                              0.0               1.3333333333333333
                10490366.418212006               14.996564437529058               109441356.81346664                656518091.6037712               13057.192581648047               24255.620784104307                              0.0               1.3333333333333333
                10490366.418209584               14.996564437529058                 109441373.263641                656518154.4561734                13058.53491762748                24265.28351086265                              0.0               1.3333333333333333
                10490366.418207161               14.996564437529058               109441393.64611101                656518228.0257665               13063.865783100156                24304.65841450985                              0.0               1.3333333333333333
                 10490366.41820474               14.996564437529058                109442101.0157985                656520173.9250369                13082.63255496598                24445.25515741265                              0.0               1.3333333333333333
                10490366.418200701               14.996564437529058               109441526.68240845                656518638.5654479               13099.416312693775                24571.55330905103                              0.0               1.3333333333333333
                10490366.418196663               14.996564437529058               109441432.55907527                656518412.0701902               13104.563334401524                24610.44719032531                              0.0               1.3333333333333333
                10490366.418187303               14.996564437529058                109441367.8362745                656518305.2835704               13091.384710107948               24510.945966994903                              0.0               1.3333333333333333
                10490366.418171704               14.996564437529058               109441279.80317247                656518181.3732777               13080.964065611945               24431.981064178806                              0.0               1.3333333333333333
                10490366.418158704               14.996564437529058               109441218.59770808                656518111.2433426               13067.762859810566               24332.309297636653                              0.0               1.3333333333333333
                10490366.418147871               14.996564437529058                 109441188.545238                656518109.9050997                13057.05714775636               24251.274446453746           3.6480519621643023e-45               1.3333333333333333
                10490366.418138843               14.996564437529058               109441176.93542597                656518145.4030828               13057.750615062027                24255.44527570794                              0.0               1.3333333333333333
                 10490366.41813132               14.996564437529058               109441152.69798912                656518135.2953762               13053.755351427017                 24224.6965453893                              0.0               1.3333333333333333
                10490366.418122262               14.996564437529058               109441131.84634317                656518145.8329911                13058.34322605968               24257.787154395875                              0.0               1.3333333333333333
                10490366.418114712               14.996564437529058               109441116.93458596                656518161.3314679               13065.293841023404               24308.876615468896                              0.0               1.3333333333333333
                10490366.418108422               14.996564437529058               109441104.35870658                656518173.8396336               13070.901800534046                24350.18180543135           2.3278797180205023e-42               1.3333333333333333
                10490366.418102063               14.996564437529058               109441098.27765915                656518204.5636227               13088.216463129078               24479.777269811548                              0.0               1.3333333333333333
                10490366.418086164               14.996564437529058                109441015.6543345                 656518097.623016               13082.651912472025                24437.28004579055                              0.0               1.3333333333333333
                10490366.418072915               14.996564437529058                109440958.9696213                656518041.6689255               13076.659368720411                24391.59436235699                              0.0               1.3333333333333333
                10490366.418061873               14.996564437529058                109440931.9681177                656518050.1917273               13067.978232017596                24325.77838463753                              0.0               1.3333333333333333
                10490366.418052671               14.996564437529058               109440906.67088385                  656518049.67376               13054.723429595817                24225.76953805874                              0.0               1.3333333333333333
                10490366.418045003               14.996564437529058               109440899.39926843                 656518086.878803               13049.925149078887               24188.914507469814                              0.0               1.3333333333333333
                10490366.418038614               14.996564437529058               109440889.77668434                656518108.1725316               13050.072260309105               24189.013171907638                              0.0               1.3333333333333333
                10490366.418033289               14.996564437529058                109440880.7108575                656518123.0637486               13055.044212447781               24225.264709299485                              0.0               1.3333333333333333
                 10490366.41802885               14.996564437529058                109440871.4262737                656518130.7588242                 13062.8973020458                 24283.2909036436                              0.0               1.3333333333333333
                10490366.418025153               14.996564437529058               109440863.30193831                656518136.1161458               13072.656367202204               24355.906998229202                              0.0               1.3333333333333333
                10490366.418022072               14.996564437529058               109440856.64098911                656518140.8785502               13082.036056838784               24426.018541095942                              0.0               1.3333333333333333
                 10490366.41801899               14.996564437529058               109440851.06489956                656518148.5976702               13091.031898488498               24493.417130903836                              0.0               1.3333333333333333
                10490366.418015908               14.996564437529058               109440849.11895134                656518166.2105192               13104.024593200635               24591.416241477404                              0.0               1.3333333333333333
                10490366.418005638               14.996564437529058               109440783.62893534                656518064.1094255                13093.87400975061               24514.756003817813                              0.0               1.3333333333333333
                10490366.417993378               14.996564437529058               109440722.63318425                656517989.0380656               13086.978796452375                24462.47210111847                              0.0               1.3333333333333333
                10490366.417978054               14.996564437529058               109440672.28021877                656517965.7650933               13079.320363329774               24404.198805136486                              0.0               1.3333333333333333
                10490366.417965284               14.996564437529058               109440635.11751904                656517959.4478489                13073.15724571441                24357.08442191655                              0.0               1.3333333333333333
                10490366.417954642               14.996564437529058                109440624.0289069                656518008.3661042               13073.468702346483                24358.51340268563                              0.0               1.3333333333333333
                10490366.417945774               14.996564437529058               109440600.55745316                656518010.3456633               13070.361424936336               24334.429490337578                              0.0               1.3333333333333333
                10490366.417938385               14.996564437529058               109440597.44949192                656518056.8331741               13073.341131035158                24356.05128109155                              0.0               1.3333333333333333
                10490366.417929148               14.996564437529058               109440577.95823291                656518072.4084241               13071.141976657844               24338.691486011714                              0.0               1.3333333333333333
                 10490366.41792145               14.996564437529058               109440581.38250521                656518138.9891014                13077.10450996161                 24382.6135891897                              0.0               1.3333333333333333
                10490366.417915035               14.996564437529058                109440573.1376884                656518164.2249849               13083.829976501156               24432.574648991118                              0.0               1.3333333333333333
                10490366.417907609               14.996564437529058               109440399.88013366                 656517747.257353               13090.020316147396               24478.585496802178                              0.0               1.3333333333333333
                10490366.417900048               14.996564437529058               109440556.98416083                656518231.5658932               13105.377848969512               24594.097248693968                              0.0               1.3333333333333333
                10490366.417881148               14.996564437529058               109440454.68153964                656518093.2944729                13095.16038359066               24517.061766240076                              0.0               1.3333333333333333
                  10490366.4178654               14.996564437529058               109440408.64242445                656518084.9413143               13081.523161738596                24414.19097362038                              0.0               1.3333333333333333
                10490366.417852275               14.996564437529058               109440392.27543844                656518137.9373262               13070.005082985055               24327.060372438915                              0.0               1.3333333333333333
                 10490366.41784134               14.996564437529058                109440401.3250415                656518243.9377813               13068.908381675974               24317.851752144874                              0.0               1.3333333333333333
                10490366.417832226               14.996564437529058               109440396.96674694                656518299.8396546               13067.790677887548               24308.606214774496                              0.0               1.3333333333333333
                 10490366.41782463               14.996564437529058               109440391.97549738                 656518342.719749                13066.82317568298                24300.59113143079                              0.0               1.3333333333333333
                  10490366.4178183               14.996564437529058               109440390.33779751                656518385.3258675               13066.186226046135               24295.146937216665                              0.0               1.3333333333333333
                10490366.417813027               14.996564437529058               109440393.16090469                656518432.2447689               13066.002043553863               24293.182117390046                              0.0               1.3333333333333333
                10490366.417808631               14.996564437529058               109440403.42887591                656518492.9168499               13066.208397211374               24294.227426460828                              0.0               1.3333333333333333
                 10490366.41780497               14.996564437529058                109440416.3774532                656518555.4469255                13066.45541863984               24295.659141140444                              0.0               1.3333333333333333
                10490366.417801308               14.996564437529058               109440428.60325964                656518616.0071402               13066.541901040757               24295.873628658857             6.07616772828941e-45               1.3333333333333333
                10490366.417797646               14.996564437529058               109440443.38390575                656518683.5304456               13068.167955516097               24307.640072423477                              0.0               1.3333333333333333
                 10490366.41778911               14.996564437529058                109440470.4189496                656518820.6971228               13066.205731834969               24291.998408694042                              0.0               1.3333333333333333
                10490366.417780574               14.996564437529058                109440477.5393165                656518903.5873529               13067.937558799427                24303.95067571711                              0.0               1.3333333333333333
                10490366.417766348               14.996564437529058               109440456.49542414                656518952.0399613                13065.86674956582               24286.808625995334                              0.0               1.3333333333333333
                 10490366.41775449               14.996564437529058               109440434.76733114                656518980.9933442               13063.932700538995               24270.840184691682                              0.0               1.3333333333333333
                10490366.417744609               14.996564437529058               109440416.03381531                656519003.4129122               13062.638496235268               24259.799716231246                              0.0               1.3333333333333333
                10490366.417736376               14.996564437529058               109440400.11504644                656519021.2577862               13062.623420630329               24258.467297689887                              0.0               1.3333333333333333
                10490366.417729516               14.996564437529058               109440386.27353969                656519034.5590026               13064.564319375097                24271.91592279367                              0.0               1.3333333333333333
                  10490366.4177238               14.996564437529058               109440374.21404849                656519044.2127513               13068.924072730595               24303.644888320752            1.928304263255192e-48               1.3333333333333333
                10490366.417719033               14.996564437529058               109440363.48279902                656519050.3996589                13075.44291677547                24351.77709288338                              0.0               1.3333333333333333
                10490366.417715063               14.996564437529058               109440354.07248011                656519054.2809657               13082.495864986897                24404.18772423793                              0.0               1.3333333333333333
                10490366.417711753               14.996564437529058                109440346.7117649                656519058.8269145                13087.89216927727               24444.355832310204                              0.0               1.3333333333333333
                10490366.417708443               14.996564437529058               109440346.01716314                 656519081.541063               13095.418715298445               24500.626571229805                              0.0               1.3333333333333333
                10490366.417705134               14.996564437529058               109440347.69048956                 656519110.708889               13107.511364537893               24591.704285321357                              0.0               1.3333333333333333
                10490366.417694105               14.996564437529058               109440295.39922516                 656519050.215525               13100.047717213427               24535.017081414033                              0.0               1.3333333333333333
                10490366.417684915               14.996564437529058               109440258.79715692                656519018.8116072               13096.659658337978               24509.032581922882                              0.0               1.3333333333333333
                10490366.417677255               14.996564437529058               109440240.93751787                656519027.0971081               13090.072856716575                24459.00828466527                              0.0               1.3333333333333333
                10490366.417670872               14.996564437529058               109440220.95412931                656519020.1008747               13084.021668877145                24413.00294484231                              0.0               1.3333333333333333
                10490366.417665552               14.996564437529058               109440215.38943535                656519044.4908949                13084.83135257385               24418.570558346015                              0.0               1.3333333333333333
