#           age (years)                      mass (M_sun)                    rho_c (g/cm^3)                      T_c (K)                         T_eff (K)                        L (L_sun)                       X(H1) center                      mu approx            
                12370344340.447742               0.9554053861663152               21811.624800735197               115967774.87396733                4601.388288209452                49.37937698327092                              0.0               1.3333333333333333
                12370037768.580797               0.9554123432258371               21808.270682912345                115920259.7449345                4603.171785949012               49.119417030864675                              0.0               1.3333333333333333
                 12369782292.02501               0.9554180956811034                21809.97849073218               115887487.02096388                4604.812992879216               48.887806499235055                              0.0               1.3333333333333333
                12369569394.895185                0.955422855381767                21827.86056422832               115862517.74074845                4606.330625452063                48.67783238133401                              0.0               1.3333333333333333
                12369391980.620333               0.9554267942055509               21869.083684429927               115815472.31491028                4607.832093058002                48.47300162359199                              0.0               1.3333333333333333
                12369244135.391289               0.9554300529364154               21890.511052143087               115758671.56526737                 4609.41550534083                48.26236993602283                              0.0               1.3333333333333333
                12369120931.033754               0.9554327498936032               21887.058516459292               115669793.11294986                 4610.95610614533               48.062626917872265                              0.0               1.3333333333333333
                12369018260.735807               0.9554349851993352                21833.79041042899               115562732.48210278                 4612.22161199277                 47.9067272438436                              0.0               1.3333333333333333
                12368932702.154184               0.9554368429998621               21725.089071194107               115469175.41297252               4612.9259483574915               47.831546023310096                              0.0               1.3333333333333333
                12368861403.336166               0.9554383922559323               21578.557586010997               115420529.33908595               4612.9108201520685                47.85381534396447                              0.0               1.3333333333333333
                12368801987.654486               0.9554396882662425               21422.170748668264               115434958.66780739                4612.202062827509                47.96660516087868                              0.0               1.3333333333333333
                12368752474.586416               0.9554407748842608                21282.21459492292                115509908.1618792                4610.982098737926               48.145154726584856                              0.0               1.3333333333333333
                12368711213.696358               0.9554416870101847               21174.063375244314               115632460.72508045                 4609.47924979282               48.358207670457894                              0.0               1.3333333333333333
                 12368676829.62131                0.955442452956238               21103.688849392598               115785075.31983039                4608.088181818595                48.58610344447787                              0.0               1.3333333333333333
                12368648176.225437               0.9554430960346477               21069.775978432426               115952111.65648736                4606.515060470613                48.80667394316926                              0.0               1.3333333333333333
                12368624298.395544                0.955443635703914               21067.144623544602               116121526.15584643                  4605.0372917745               49.014388198312496                              0.0               1.3333333333333333
                12368604400.203964               0.9554440883219131               21089.069149982937               116284962.62040542                4603.682550339957                49.20511678418562                              0.0               1.3333333333333333
                 12368587818.37765               0.9554444678107518               21128.750845140126               116437830.02038558                  4602.9489465816               49.395083325296014                              0.0               1.3333333333333333
                12368574000.189054               0.9554447857918409               21180.101840143237               116577438.77736928                4601.759154818048                49.55906935851022                              0.0               1.3333333333333333
                 12368562485.03189               0.9554450521334753               21237.942134196368               116702916.89713849                4600.646958638453               49.712155720626434                              0.0               1.3333333333333333
                12368552889.067589               0.9554452751024956               21298.338346110322               116814172.98671892                4599.630977414841                49.84932105301068                              0.0               1.3333333333333333
                 12368544892.43067               0.9554454616568842               21358.195652164974               116911939.16843449                4598.721398441482                49.96964270444147                              0.0               1.3333333333333333
                 12368538228.56657               0.9554456176536589                21415.62033175432               116996965.72369857                 4597.92651250926                50.07263616698444                              0.0               1.3333333333333333
                12368532675.346487               0.9554457480274746               21469.133442768587               117070499.97539034                4597.244532160056               50.159354231501446                              0.0               1.3333333333333333
                12368528047.663084                0.955445856935636                21518.01171971304               117133665.66259721                4596.665413376468                50.23193224626272                              0.0               1.3333333333333333
                 12368524191.26025               0.9554459478775381                21562.00499766001               117187529.49137037               4596.1736610938915                50.29303712278196                              0.0               1.3333333333333333
                 12368520977.59122               0.9554460237937976                 21601.0135529059               117233367.92413577                4595.754227721485               50.345004423429245                              0.0               1.3333333333333333
                12368518299.533697               0.9554460871513385                21635.23327372082                117272267.8168603                4595.394607524828               50.389601917158096                              0.0               1.3333333333333333
                12368516067.819094               0.9554461400168366               21665.002710237564                117305175.6506853                 4595.08542535963               50.428047766651886                              0.0               1.3333333333333333
                12368514208.056923               0.9554461841199597                21690.72149406875               117332943.91970266               4594.8196653408695               50.461193784303404            7.996390210052251e-29               1.3333333333333333
                12368512658.255116               0.9554462209073507               21712.812247960603               117356326.33865142                4594.591758073617                50.48969346145971                              0.0               1.3333333333333333
                12368511366.753609               0.9554462515883442                21731.69467959896               117375981.02217303                4594.396962849053                50.51410295842865                              0.0               1.3333333333333333
                12368510290.502352                0.955446277173496                21747.76893483833               117392477.63775308                4594.231065614358                50.53492523644316                              0.0               1.3333333333333333
                12368509393.626305               0.9554462985069636               21761.405742743103               117406306.08457087                 4594.09025223694               50.552622010805045                              0.0               1.3333333333333333
                12368508646.229599                0.955446316293685               21772.941390218133               117417885.47380275                 4593.97108211485                50.56761441538657                              0.0               1.3333333333333333
                12368508023.399012               0.9554463311221718               21782.676024819844               117427572.81396747                4593.870482577471               50.580281428535294                              0.0               1.3333333333333333
                12368507504.373522               0.9554463434836132               21790.874163466277               117435671.10301751                4593.785739427604                50.59095946137268                              0.0               1.3333333333333333
                 12368506855.59166               0.9554463589423088               21693.202853620383               117445156.78518207                4593.678837614509                50.60443611860573                              0.0               1.3333333333333333
                12368506314.940107               0.9554463718294008                21791.28822341108               116472337.11207357                4593.588744291769                50.61580256326617            2.354353865674649e-34               1.3333333333333333
                12368505864.397148                0.955446382572044               22072.859926891848                114611793.0090822                4593.512956651128                50.62537039013218                              0.0               1.3333333333333333
                12368505488.944681               0.9554463915266272                22342.18504096955               112866864.64377663                4593.449301757797                50.63341102841239                              0.0               1.3333333333333333
                12368505176.067625               0.9554463989904454               22595.611063944827               111238437.40633908                 4593.39590551518                50.64015893654623                              0.0               1.3333333333333333
                12368504915.336746               0.9554464052114571               22844.914826821743               109669984.88339645                4593.351163534431                50.64581547308476                              0.0               1.3333333333333333
                12368504698.061014               0.9554464103964454                23090.38569823485                108144531.6095734                4593.313706770541               50.650552557122424                              0.0               1.3333333333333333
                12368504516.997902               0.9554464147178352               23338.152606015774               106622622.07428041                4593.282372423635               50.654516426237464                              0.0               1.3333333333333333
                12368504366.111975                0.955446418319388                23593.17092312483               105075597.97594793                4593.256177171408                50.65783107471977           1.9264286001393083e-32               1.3333333333333333
                12368504240.373705               0.9554464213209568                23856.65293109029               103497361.03771591                 4593.23428903717                50.66060123010597                              0.0               1.3333333333333333
                12368504135.591812               0.9554464238224554                24130.86868403506               101876989.99931444                4593.216008060235                50.66291523900077                              0.0               1.3333333333333333
                12368504048.273567               0.9554464259071704                24417.45118828474               100207356.27958587                4593.200745692501               50.664847458871996                              0.0               1.3333333333333333
                12368503975.508364               0.9554464276445257               24716.866686293153                 98487982.7162245                4593.188006972659                50.66646032161117                              0.0               1.3333333333333333
                12368503914.870693               0.9554464290923861               25029.726152271232                96720499.35468306                4593.177377816771               50.667806262695294                              0.0               1.3333333333333333
                12368503864.339302               0.9554464302989811               25352.501573832466                94926255.17046167                4593.168511071826               50.668929209622476                              0.0               1.3333333333333333
                 12368503822.22981               0.9554464313045081               25684.161594707093                93112876.65527065               4593.1611146142595                50.66986586276409                              0.0               1.3333333333333333
                12368503787.138567               0.9554464321424689                 26017.3572776321                 91320397.8221103                4593.154946637365               50.670647060759336                              0.0               1.3333333333333333
                12368503757.895863               0.9554464328407846                26346.33428329069                89579459.17341104                4593.149803727317                50.67129851195633                              0.0               1.3333333333333333
                12368503726.717564               0.9554464335853394               26755.999678198594                87449972.01730342                4593.144317100059                50.67199345872353                              0.0               1.3333333333333333
                12368503700.735647               0.9554464342058138                27157.83506299592                85399151.33342302                4593.139742325992                 50.6725729235397                              0.0               1.3333333333333333
                 12368503679.08405                0.955446434722884                27542.91771204012                83467977.34080663                4593.135928091163                50.67305604456533                              0.0               1.3333333333333333
                12368503661.041054               0.9554464351537816               27904.240086402366                81684771.06538747                4593.132748644126                50.67345882835889                              0.0               1.3333333333333333
                12368503641.138868               0.9554464356290867               28344.060040512704                79549950.80976592                4593.129240520146                50.67390327471579                              0.0               1.3333333333333333
                12368503624.553713                0.955446436025179               28750.659310418992                77609254.47285108                4593.126315841203                  50.674273779932                              0.0               1.3333333333333333
                 12368503610.73275               0.9554464363552595               29119.391434427198                75875026.81779617                4593.123877869792                50.67458263041615                              0.0               1.3333333333333333
                12368503595.437563               0.9554464367205523                29556.27270907445                73850100.51469426                4593.121179299996               50.674924522285075                              0.0               1.3333333333333333
                12368503582.691572               0.9554464370249659               29947.437221094886                72062795.15439953                4593.118929795206                50.67520951322868                              0.0               1.3333333333333333
                12368503572.069916               0.9554464372786459                30292.65618094591                70504355.33904533                4593.117054343381                50.67544704097677                              0.0               1.3333333333333333
                 12368503561.07301               0.9554464375412901               30666.730354910665                68834470.27773821                4593.115113178065               50.675693058334325                              0.0               1.3333333333333333
                12368503548.542282               0.9554464378405699                 31112.2210917683                66869603.29090689                4593.112900121651               50.675973412549226                              0.0               1.3333333333333333
                12368503538.100008               0.9554464380899719               31501.679668402085                65171524.63994865                4593.111055887386                50.67620711705337           4.3433266360721855e-38               1.3333333333333333
                12368503529.398115                0.955446438297808                31838.74433500807                63715576.77967707                4593.109518322301                50.67640188875178                              0.0               1.3333333333333333
                12368503520.263702               0.9554464385159759                32202.99194099293                62155365.64461182                4593.107904282284               50.676606387204714                              0.0               1.3333333333333333
                 12368503509.69587               0.9554464387683819               32636.282176346194                60315904.85121731                4593.106037039924                50.67684303746546                              0.0               1.3333333333333333
                12368503500.889343               0.9554464389787217                33008.82103155353               58747280.421781644                4593.104480256178                 50.6770402623598                              0.0               1.3333333333333333
                12368503493.550571                0.955446439154006                 33326.9143714272                 57416445.5270535                4593.103183006845                50.67720466004276                              0.0               1.3333333333333333
                12368503485.834223               0.9554464393383094                33667.82788862977                55998008.88296781                4593.101818431264                50.67737751723329           2.1363212056967574e-39               1.3333333333333333
                 12368503476.95125               0.9554464395504788               34066.029248675826                54350374.40498893                4593.100247957207                50.67757657229542                              0.0               1.3333333333333333
                12368503465.847534               0.9554464398156929                34571.26793794513                52271926.09040047                  4593.0982840073                50.67782540511995                              0.0               1.3333333333333333
                12368503451.967888               0.9554464401472138                35211.74705856171                49652225.80278284                4593.095828644793               50.678136517966436                              0.0               1.3333333333333333
                12368503434.618332               0.9554464405616201                36020.35288860571                46360067.50359904                4593.092758798546                50.67852551829005                              0.0               1.3333333333333333
                12368503412.931385               0.9554464410796366                 37033.4392445969               42240808.119837314                4593.088920021317                50.67901191969803            3.005147036634036e-42               1.3333333333333333
                12368503385.822704               0.9554464417271699                38274.79304897382                37163874.39116698                4593.084120471146                50.67962021670159                              0.0               1.3333333333333333
                12368503351.936852                0.955446442536607                39747.74899904955                31022689.18743032                4593.078117107969               50.680380938761346                              0.0               1.3333333333333333
                12368503309.579535               0.9554464435484351                41304.73716257783               24273917.175819606                4593.070608994156                50.68133249951236                              0.0               1.3333333333333333
                12368503256.632889               0.9554464448132699                42693.20097037616                17897839.47780922                4593.061216306211                50.68252291094523                              0.0               1.3333333333333333
                12368503190.449583               0.9554464463943911               43563.359403188675               13674572.513045354                4593.049464330457                50.68401245829232           5.0477246317054796e-42               1.3333333333333333
                12368503124.266275               0.9554464479755905                43801.90783250598               12492690.785703719                4593.037698188219               50.685503908882495            4.872832885457848e-42               1.3333333333333333
                 12368503058.08297               0.9554464495568676                43911.71945453335               11953343.365173414                4593.025918261133               50.686997285854545           3.7420191488441525e-43               1.3333333333333333
                12368502947.777458               0.9554464521925465                43952.96171037936                11771839.84738828                4593.006261198089                50.68948945452024            3.774294540209064e-43               1.3333333333333333
                12368502855.856197               0.9554464543890966                43968.69341066058               11715855.223853918                4592.989847765683                50.69157069790411            3.795533900975533e-43               1.3333333333333333
                12368502763.934938               0.9554464565857977               43979.508222257246               11684286.826336095                4592.973407390123               50.693655677073444            3.815331278761615e-43               1.3333333333333333
                 12368502672.01368               0.9554464587826504                43969.75272851367               11660533.188767888                4592.956943380249                50.69574406626158            3.834401008353032e-43               1.3333333333333333
                12368502518.811579               0.9554464624444934               43982.017950249414                11638608.58944507                4592.929452342105                50.69923135874093            3.865314886333669e-43               1.3333333333333333
                12368502391.143164               0.9554464654963227                43990.40284731818               11631512.641434684               4592.9064799641155               50.702146102804114            3.890542232327563e-43               1.3333333333333333
                12368502263.474747               0.9554464685484467               43997.861348074926               11627600.629733255                4592.883454876826                50.70506811501201            3.915714772118945e-43               1.3333333333333333
                12368502135.806332               0.9554464716008656                44005.02849755267                11625421.88830122                4592.860376392362                50.70799739876393            3.940941900226454e-43               1.3333333333333333
                 12368501923.02564               0.9554464766890522                44016.34962915549                 11623670.8926747                 4592.82182264008                50.71289181504301            3.983178438240595e-43               1.3333333333333333
                12368501745.708397               0.9554464809297813                44025.59980518898               11623840.788631154                4592.789571197235                50.71698746598511            4.018733199021929e-43               1.3333333333333333
                12368501597.944025               0.9554464844641216               44033.260134106946                11624389.65636246                4592.762609123799                 50.7204123721049            4.048680511974738e-43               1.3333333333333333
                12368501450.179655               0.9554464879988624               44040.731463457814               11625102.342804361                4592.735574690125                50.72384721376339            4.078913253386681e-43               1.3333333333333333
                12368501302.415285               0.9554464915340053                44048.44075467675               11625991.755995812                4592.708468125578                50.72729205401955            4.109441191067766e-43               1.3333333333333333
                12368501056.141335               0.9554464974270293                44060.98831156329               11627592.762030616                4592.663167536388               50.733050247552974            4.160831589672196e-43               1.3333333333333333
                12368500850.913042               0.9554465023386636                44071.52550102126               11629104.120227372                4592.625249385355               50.737872043462744            4.202307318320336e-43               1.3333333333333333
                 12368500645.68475               0.9554465072510826                44082.06995891669               11630691.757973641                4592.587189816779                50.74271338663123            4.243620465501481e-43               1.3333333333333333
                12368500440.456457               0.9554465121642892                 44092.7180058339               11632346.925277805               4592.5489882523725                50.74757438763213           4.2846032834035215e-43               1.3333333333333333
                12368500098.409306               0.9554465203551635               44108.993364365626               11634918.347177519                4592.485079043034               50.755709241827454            4.350392339479104e-43               1.3333333333333333
                12368499813.370012               0.9554465271824285                44123.78649604419                11637317.89715751                4592.431491534282                50.76253428635897            4.404140628059687e-43               1.3333333333333333
                12368499575.837265               0.9554465328728887                44136.27234538355                11639361.06852373                4592.386604068649                50.76825402256921            4.448207575930627e-43               1.3333333333333333
                 12368499338.30452               0.9554465385644269                 44148.9237714822               11641440.871474084                4592.341522967723                50.77400086785562           4.4913919057488424e-43               1.3333333333333333
                12368499100.771774                0.955446544257048               44161.516458253995               11643517.630481811                4592.296246320022               50.779774928780014            4.533710890348335e-43               1.3333333333333333
                12368498704.883865               0.9554465537477733                 44182.3557028287               11646962.417734697                4592.220457120257                50.78944443285974           4.6010073082268785e-43               1.3333333333333333
                12368498374.977276               0.9554465616588274                44199.65629163634               11649830.818654818               4592.1568454466915               50.797566094451994           4.6560840584275494e-43               1.3333333333333333
                12368498045.070684               0.9554465695720116                44217.08146690002               11652723.956443662                4592.092852176848                50.80574149474737           4.7102891878279956e-43               1.3333333333333333
                12368497715.164095               0.9554465774873405                44234.63600059424               11655641.220009213                4592.028475506483                50.81397107521071            4.763948627423257e-43               1.3333333333333333
                12368497165.319777               0.9554465906855532                44263.21211781931                11660393.25307361                4591.920535859419                50.82777888166064            4.851402647068976e-43               1.3333333333333333
                 12368496707.11618               0.9554466016882754                44287.35577769334               11664410.808122981                 4591.82969049903                50.83941267822746            4.924947501712334e-43               1.3333333333333333
                12368496325.279848               0.9554466108601625               44307.544759063494               11667771.066284623                4591.753357551121                50.84919707725984            4.987030685963896e-43               1.3333333333333333
                12368495943.443518               0.9554466200350245                44328.27914245149               11671221.822469907                 4591.67649676168                50.85905717511952            5.049833085586412e-43               1.3333333333333333
                12368495561.607187               0.9554466292128847                 44349.3516221715               11674728.521971166                4591.599104450676                50.86899373722127           5.1135135003043236e-43               1.3333333333333333
                12368494925.213303               0.9554466445177132                 44383.5456514992               11680419.125125632                4591.469229417636                50.88568502099325             5.22085324567295e-43               1.3333333333333333
                12368494394.885063               0.9554466572776429               44412.342974682644               11685210.876087472                4591.359754181777               50.899775151553904            5.313015645972078e-43               1.3333333333333333
                12368493952.944862               0.9554466679150643               44436.615361288495               11689248.916461227                4591.267647884319                50.91164495350932             5.39185562963949e-43               1.3333333333333333
                12368493511.004663               0.9554466785566702                44460.92940140865               11693293.278543286                4591.174802680297                50.92362368042361           5.4724496550087544e-43               1.3333333333333333
                12368493069.064465               0.9554466892024996                44485.11694361149                11697316.12544492                4591.081211757992                50.93571317532314            5.554879766689285e-43               1.3333333333333333
                12368492332.497467               0.9554467069573936                44525.66507393438               11704058.297064494                4590.923984910611                50.95605287179588           5.6952204511517755e-43               1.3333333333333333
                12368491718.691635               0.9554467217614934                 44559.6766091585               11709711.961272892               4590.7911957641245                50.97326822586689            5.816889648751325e-43               1.3333333333333333
                12368491207.186775               0.9554467341041223                44588.86773412551               11714562.383191498                 4590.67928187474                50.98780492389717            5.921733265795116e-43               1.3333333333333333
                12368490695.681915               0.9554467464526973               44617.809828912934               11719370.658054015                4590.566303116648               51.002505752843454             6.02958057830689e-43               1.3333333333333333
                12368490184.177055               0.9554467588072867               44647.162701429006                11724245.70823176                4590.452240937419                51.01737494852994            6.140531007047454e-43               1.3333333333333333
                12368489331.668957               0.9554467794151736               44694.756661470026               11732149.348549323               4590.2603344447325               51.042449337654155           6.3306516560214965e-43               1.3333333333333333
                12368488621.245543               0.9554467966003826                44734.93657289595               11738819.072232462                4590.097802279903                51.06375385653856            6.496828778969954e-43               1.3333333333333333
                12368488029.226028               0.9554468109298407                44768.94755917725               11744462.661389802                4589.960489122627                51.08180298661829            6.641011706820482e-43               1.3333333333333333
                12368487437.206516                0.955446825267878                44803.07307988814               11750123.677081887               4589.8213402635065               51.100124632925116            6.790151409300013e-43               1.3333333333333333
                12368486845.187004               0.9554468396146156                 44836.3837147739               11755648.932451852                4589.680655376227               51.118705502552565            6.944449985218863e-43               1.3333333333333333
                12368485858.487814               0.9554468635503572                44893.24012824391               11765075.061094023               4589.4435905870005                 51.1501134787082            7.210201836507409e-43               1.3333333333333333
                 12368485036.23849               0.9554468835142317                44941.90515381403               11773138.609966878                4589.242242208059                51.17690183369361            7.444696815291416e-43               1.3333333333333333
                12368484213.989164               0.9554469034982843                44990.49519967336               11781186.823151607                4589.177207190736               51.210413600717615            7.690793513490345e-43               1.3333333333333333
                 12368483391.73984               0.9554469235008016                45039.51458117824               11789302.691798966                4588.966105684169                51.23881105142383            7.949126910458475e-43               1.3333333333333333
                12368482021.324299               0.9554469568909628                45119.25835947726               11802500.829004886                4588.607479277548               51.287383279581256            8.400760875455935e-43               1.3333333333333333
                 12368480879.31135               0.9554469847546911                45187.00700084533               11813706.088069847                4588.296446536521                51.33015803577007            8.808928535587738e-43               1.3333333333333333
                12368479927.633892               0.9554470080021712                45244.68278284725               11823239.571801433                4588.030182296163                51.36700846382498             9.17331488968459e-43               1.3333333333333333
                12368478975.956434               0.9554470312781788               45302.844790641095               11832848.693369467                4587.757639084593               51.404951232909646             9.55950857692178e-43               1.3333333333333333
                12368478024.278975               0.9554470545835977                45361.86140256421               11842593.799798686                4587.478387353704                51.44407127337338            9.969023966939706e-43               1.3333333333333333
                12368476438.149878               0.9554470935103786                45459.12011134019               11858645.042822298                4587.001280315858                51.51143682412225           1.0692364748954195e-42               1.3333333333333333
                 12368475116.37563               0.9554471260113583                45542.34132520443               11872368.023576077                4586.585352646844                51.57081231903448           1.1357794625983096e-42               1.3333333333333333
                12368474014.897089                0.955447153140866                45611.37479813388                11883745.22701139                4586.223857089144                51.62294894961221           1.1961172237843466e-42               1.3333333333333333
                 12368472913.41855               0.9554471803180281                45681.51259343397                11895297.22980022               4585.8478346844295               51.677734572101855           1.2608692076660947e-42               1.3333333333333333
                 12368471811.94001               0.9554472074685454                45752.54676474761                11906989.72297022               4582.1720393770265                51.58876662577238           1.3304229260390968e-42               1.3333333333333333
                12368469976.142443               0.9554472528342275               45869.203169436194               11926179.683184225                4581.715980810491                51.66914171895469           1.4548655358333684e-42               1.3333333333333333
                12368468446.311138               0.9554472907222238                45963.10997804828               11941618.375360498                4581.319700231902                51.73901191809974           1.5718374676432382e-42               1.3333333333333333
                12368467171.451717               0.9554473223555126               46049.746963109355                11955843.59293776                4580.977514355081               51.799336009646154            1.679588366517832e-42               1.3333333333333333
                12368466109.068867                0.955447348759503               46123.011670006774               11967864.914624328                4580.683716309439               51.851107759096756           1.7776481837444774e-42               1.3333333333333333
                12368465046.686014               0.9554473752075155               46196.753453156896               11979957.342609543                4580.382383581703                51.90417235377725           1.8832655473627485e-42               1.3333333333333333
                12368463984.303164               0.9554474017006864                 46271.7171784231               11992242.111112926                4580.073253043587               51.958562731774315           1.9970940707068923e-42               1.3333333333333333
                12368462213.665077               0.9554474459847159                46393.07740891893                12012118.54819315                4579.544137136559               52.051494524869305           2.2014807803827203e-42               1.3333333333333333
                12368460738.133339                0.955447482981314                46496.84463818943               12029096.769354083                 4579.08384477616                52.13214735006826           2.3945317956387894e-42               1.3333333333333333
                12368459508.523558               0.9554475138788764                46585.41575319726               12043576.243109636                4578.686030906661               52.201673943832645           2.5735524666613314e-42               1.3333333333333333
                12368458278.913774               0.9554475448455023                 46674.7782892103               12058174.611188395               4578.2756640481675               52.273187706332884           2.7695117208107753e-42               1.3333333333333333
                12368457049.303993               0.9554475758832327                 46766.7094687002                12073180.06029882                4577.852209574376                52.34672053967551            2.984188484433918e-42               1.3333333333333333
                 12368454999.95436               0.9554476278162073                46918.82618853762               12097987.343698774                4577.122111630002                52.47270628366705           3.3760461650685354e-42               1.3333333333333333
                12368453292.162994                0.955447671241741                47051.00953413097               12119516.192940053                4576.479857945528                52.58247523766464             3.75702493248841e-42               1.3333333333333333
                12368451869.003525               0.9554477075365198                47163.80110886935               12137867.634294081                4575.918996267953               52.677306374384955           4.1194601308587865e-42               1.3333333333333333
                12368450445.844055               0.9554477439415344                47277.89354421547               12156413.903711045               4575.3345404177435                52.77492703858021           4.5247965512949916e-42               1.3333333333333333
                12368449022.684586                0.955447780460196                 47397.3407298996               12175809.215360956               4574.7248260337965                52.87530795928556           4.9784745548673966e-42               1.3333333333333333
                12368446650.752138                0.955447841647945                47588.00806217225               12206739.730301268                4573.622653729912                53.04534986096339            5.825011055324801e-42               1.3333333333333333
                12368444674.141764               0.9554478928735873                47756.39316603489               12234011.283563215                4572.666165152192               53.193962444094986            6.676093454134878e-42               1.3333333333333333
                12368443026.966452               0.9554479357314124                47900.79747772143               12257368.619039223                4571.824674334705               53.321835664757714            7.509280606030367e-42               1.3333333333333333
                12368441379.791142               0.9554479787550816               48048.572152095534               12281242.650753653                4570.705517768486                53.44185800996902             8.46277625022011e-42               1.3333333333333333
                12368439732.615831               0.9554480219560135               48201.124550353576               12305857.566132782                4569.795215177538               53.574320323533954            9.553992207670017e-42               1.3333333333333333
                12368436987.323647               0.9554480944671935                48455.17816350157               12346788.579429982               4568.2323293703275               53.802281193959985            1.162826529210136e-41               1.3333333333333333
                12368434699.580158               0.9554481552621028                48677.38246036769                12382518.01146206                4566.885518252858               53.999817240005854           1.3784327554725038e-41               1.3333333333333333
                 12368432793.12725               0.9554482061870259               48869.678013852805               12413386.332479194                4565.745398945493                54.16814973988995           1.5939487199234608e-41               1.3333333333333333
