#           age (years)                      mass (M_sun)                    rho_c (g/cm^3)                      T_c (K)                         T_eff (K)                        L (L_sun)                       X(H1) center                      mu approx            
                35860913.753368564               0.9722847656739115               19771998.390776813               142388520.34600624               13630.444880440104                23449.92034702552            1.150280657861075e-53               1.3333333333333333
                   35860913.753316               0.9722847656739115               19771998.380090754               142388520.39983857               14061.245732269277                22830.07256023174           1.1502806576789364e-53               1.3333333333333333
                  35860913.7532284               0.9722847656739115               19771998.362817127               142388520.49157754               14311.717547568614               22526.555997195595           1.1502806573547226e-53               1.3333333333333333
                  35860913.7531554               0.9722847656739115               19771998.348661996               142388520.56892774               14589.583603867148                22209.36157714622            1.150280657075313e-53               1.3333333333333333
                 35860913.75309457               0.9722847656739115               19771998.337076563               142388520.63417685               14905.528239509882               21875.944361186353           1.1502806568343606e-53               1.3333333333333333
                35860913.753029786               0.9722847656739115                19771998.32493449                142388520.7044078               15315.579178727148               21510.814687637925            1.150280656570186e-53               1.3333333333333333
                  35860913.7529488               0.9722847656739115               19771998.309936997               142388520.79287252               15804.440522924291               21252.115465293024            1.150280656233041e-53               1.3333333333333333
                35860913.752847575               0.9722847656739115                 19771998.2911668                142388520.9033665               16850.819610016777               20250.093415476054           1.1502806558124986e-53               1.3333333333333333
                  35860913.7525945               0.9722847656739115               19771998.251529247               142388521.20700738               12278.267475920595               28405.222419561585           1.1502806544805086e-53               1.3333333333333333
                 35860913.75175092               0.9722847656739115                19771998.03628001               142388521.90654936                12121.66699501674                28341.28155846298            1.150280653241423e-53               1.3333333333333333
                 35860913.75104794               0.9722847656739115               19771997.857331246               142388522.49110186               12040.846792315628                28259.59300187555            1.150280652192391e-53               1.3333333333333333
                 35860913.75046212               0.9722847656739115                19771997.70873754               142388522.98022354               12025.917520423069               28049.010014371866            1.150280651297743e-53               1.3333333333333333
                 35860913.74997394               0.9722847714934193               19771997.586259935                142388523.3929036               11811.126151715323               28333.618733200103           1.1502806505001669e-53               1.3333333333333333
                 35860913.74956712               0.9722847839863428               19771997.482769664               142388523.73144242                11550.80842454738               28572.929863142977           1.1502806498904093e-53               1.3333333333333333
                  35860913.7491603                0.972284791835272                19771997.37776454               142388524.06428483               11681.297372608702               27906.457173511593            1.150280649338983e-53               1.3333333333333333
                35860913.748482265               0.9722848039611538                19771997.20855989                142388524.6408468               11688.936814831735               27574.299184358286           1.1502806481964557e-53               1.3333333333333333
                35860913.747917235               0.9722848112213722                19771997.07005166               142388525.13070115               11761.387166411563               27227.883838903974           1.1502806471482104e-53               1.3333333333333333
                 35860913.74744638               0.9722848135027411               19771996.956595615               142388525.54631066               11902.330341940713               26852.950543464216           1.1502806461989035e-53               1.3333333333333333
                   35860913.747054               0.9722848135027411                19771996.86360528                142388525.8985062               12066.861910862624                26480.28549824347           1.1502806453478711e-53               1.3333333333333333
                 35860913.74672702               0.9722848135027411                19771996.78731826               142388526.19653335                12269.17327171432               26075.740109190992           1.1502806445922509e-53               1.3333333333333333
                 35860913.74645453               0.9722848135027411                19771996.72486434               142388526.44909492                12476.58093869606               25692.540304459635           1.1502806439194987e-53               1.3333333333333333
                 35860913.74622746               0.9722848135027411               19771996.673690565               142388526.66284072               12703.149037226201                25295.73544675864            1.150280643325308e-53               1.3333333333333333
                 35860913.74603823               0.9722848135027411               19771996.631779104               142388526.84371883               12924.366489794582                24901.15021374975           1.1502806428019272e-53               1.3333333333333333
                35860913.745880544               0.9722848135027411               19771996.597420815               142388526.99658644               13199.972227217211               24477.636203652004           1.1502806423438968e-53               1.3333333333333333
                 35860913.74574914               0.9722848135027411               19771996.569394574               142388527.12625417               13420.827221038218                24133.75705638401           1.1502806419388793e-53               1.3333333333333333
                 35860913.74563963               0.9722848135027411               19771996.546408985                142388527.2357004               13663.220523153599               23771.820866764865           1.1502806415871406e-53               1.3333333333333333
                 35860913.74554838               0.9722848135027411                19771996.52760345                142388527.3282186                13886.14285068077               23442.568853971596           1.1502806412805682e-53               1.3333333333333333
                35860913.745472334               0.9722848135027411                19771996.51218753               142388527.40627703               14128.553241399146                23103.96207478804           1.1502806410152598e-53               1.3333333333333333
                 35860913.74540896               0.9722848135027411               19771996.499568153                142388527.4721796               14378.642777608398               22782.230639528003           1.1502806407854323e-53               1.3333333333333333
                 35860913.74535616               0.9722848135027411               19771996.489214476               142388527.52771136               14657.177947811482                22447.43125924123           1.1502806405876436e-53               1.3333333333333333
                 35860913.74531215               0.9722848135027411               19771996.480743453               142388527.57457703               14952.491153290692               22104.314511035944           1.1502806404167792e-53               1.3333333333333333
                35860913.745275475               0.9722848135027411               19771996.473810565                142388527.6141068               15266.716777983997               21762.660162389606           1.1502806402695246e-53               1.3333333333333333
                 35860913.74523682               0.9722848135027411               19771996.466637935               142388527.65628883                15670.60809581885               21419.586567814407            1.150280640109063e-53               1.3333333333333333
                  35860913.7451885               0.9722848135027411               19771996.457791585               142388527.70946598                16169.61893071613                 21193.0577361311           1.1502806399038808e-53               1.3333333333333333
                35860913.745128095               0.9722848135027411               19771996.446722154               142388527.77589446                17030.33836845644                20274.55224908616           1.1502806396478554e-53               1.3333333333333333
                35860913.744886465               0.9722848135027411               19771996.408749346               142388528.06531724               12385.523316761411               28347.234362596904           1.1502806383809473e-53               1.3333333333333333
                 35860913.74408105               0.9722848135027411               19771996.203628175                142388528.7346869               12288.566370422986                 28237.6286734424           1.1502806371824565e-53               1.3333333333333333
                35860913.743409865               0.9722848135027411               19771996.033543892                142388529.2956907               12106.363552909495                28551.55116290971           1.1502806361509427e-53               1.3333333333333333
                 35860913.74285055               0.9722848135027411                19771995.88953413               142388529.75464758               12050.097588422412                28354.30834857821           1.1502806353788397e-53               1.3333333333333333
                 35860913.74238445               0.9722848173968288               19771995.770708133               142388530.14155707               11869.281714737683                28485.08827288416           1.1502806346898834e-53               1.3333333333333333
                35860913.741996035               0.9722848207655486               19771995.670948114               142388530.46120462               11860.178951496975                28272.52912693878           1.1502806341441717e-53               1.3333333333333333
                 35860913.74167235               0.9722848286796842               19771995.588782217               142388530.73121548               11637.917828423228               28591.340104304167           1.1502806336521564e-53               1.3333333333333333
                 35860913.74134867               0.9722848360730912               19771995.505211335                142388530.9959422               11641.589796424461                28204.33877649718           1.1502806332142462e-53               1.3333333333333333
                 35860913.74080921               0.9722848466604337                 19771995.3683216               142388531.44616196               11671.133060765997               27799.907659358207           1.1502806323921618e-53               1.3333333333333333
                 35860913.74035965               0.9722848534104921               19771995.256677736               142388531.83048674               11732.673366170327               27470.353084968992           1.1502806316134458e-53               1.3333333333333333
                 35860913.73998502               0.9722848566811194                19771995.16518273                142388532.1565541               11833.612280869791                 27139.0312999257            1.150280630905138e-53               1.3333333333333333
                 35860913.73967283               0.9722848570618259               19771995.090131395               142388532.43276983               11974.852135614401               26785.257795397007           1.1502806302688963e-53               1.3333333333333333
                35860913.739412665               0.9722848570618259               19771995.028542645                142388532.6665368               12136.163481516141                26403.17985764061           1.1502806297019444e-53               1.3333333333333333
                 35860913.73919587               0.9722848570618259               19771994.978096113               142388532.86464286               12307.854801707494               26035.973613068465           1.1502806291956871e-53               1.3333333333333333
                  35860913.7390152               0.9722848570618259               19771994.936716266                142388533.0322085               12504.492341083142                25654.58096825015           1.1502806287484301e-53               1.3333333333333333
                35860913.738864645               0.9722848570618259               19771994.902814094                142388533.1740309               12697.846851872146               25289.603176032382           1.1502806283533484e-53               1.3333333333333333
                35860913.738739185               0.9722848570618259               19771994.875007827               142388533.29389277               12905.868976898271               24893.026952288714           1.1502806280069533e-53               1.3333333333333333
                 35860913.73863463               0.9722848570618259               19771994.852257777               142388533.39536422               13108.626155490812               24531.367021748876            1.150280627702054e-53               1.3333333333333333
                 35860913.73854751               0.9722848570618259                19771994.83364395                142388533.4812192               13319.245398539884               24177.090576605497            1.150280627434702e-53               1.3333333333333333
                35860913.738474905               0.9722848570618259               19771994.818405386                142388533.5537914               13502.615804770841               23878.632487086343            1.150280627201395e-53               1.3333333333333333
                  35860913.7384144               0.9722848570618259               19771994.805929027               142388533.61510468               13617.852406656917                23705.90338416591           1.1502806269984063e-53               1.3333333333333333
                  35860913.7383508               0.9722848570618259               19771994.792789407               142388533.67944816                14088.55659151523                23054.69216298306           1.1502806267860677e-53               1.3333333333333333
                 35860913.73824482               0.9722848570618259               19771994.771574058               142388533.78926015                14385.66384197126                22736.02980760319           1.1502806264058418e-53               1.3333333333333333
                 35860913.73815649               0.9722848570618259                  19771994.754182               142388533.88185117               14687.285934468477               22423.068264761878           1.1502806260779301e-53               1.3333333333333333
                 35860913.73808289               0.9722848570618259               19771994.739938155                142388533.9599492                14968.56048129729               22114.668571436105           1.1502806257950431e-53               1.3333333333333333
                 35860913.73802155               0.9722848570618259                19771994.72827557                 142388534.025811               15302.057089859762                21781.24051362409           1.1502806255513256e-53               1.3333333333333333
                 35860913.73795837               0.9722848570618259               19771994.716445096               142388534.09433144               15684.290757078137               21454.618842202217           1.1502806252932905e-53               1.3333333333333333
                 35860913.73788903               0.9722848570618259               19771994.703682214               142388534.17038524               16106.265862141348               21296.721856135926           1.1502806250014568e-53               1.3333333333333333
                 35860913.73780234               0.9722848570618259                19771994.68766732               142388534.26522198                16700.86176678673               20733.527039884244           1.1502806246390164e-53               1.3333333333333333
                35860913.737628974               0.9722848570618259                19771994.65962701                142388534.4698981               12346.501474754385               28328.800409672436           1.1502806237605048e-53               1.3333333333333333
                 35860913.73728223               0.9722848570618259               19771994.571363553               142388534.75822482               12383.128295031776               28167.029329419296           1.1502806232427922e-53               1.3333333333333333
                 35860913.73631907               0.9722848570618259               19771994.327832203               142388535.56531975               12211.501182409489               28267.559767923874           1.1502806217412427e-53               1.3333333333333333
                 35860913.73551644               0.9722848570618259               19771994.123805735               142388536.23382282               12076.674225516714                28240.93188224554           1.1502806205316478e-53               1.3333333333333333
                35860913.734847575               0.9722848570618259                19771993.95391006               142388536.79138583               12037.607451511523               28076.812356464125           1.1502806195187431e-53               1.3333333333333333
                  35860913.7342902               0.9722848579556597                19771993.81346263               142388537.26027676               11972.858367867055               28073.035729402294           1.1502806186310107e-53               1.3333333333333333
                 35860913.73382571               0.9722848706695378                19771993.69654546               142388537.65148142               11595.865044508038                 28562.4068750214           1.1502806178865258e-53               1.3333333333333333
                 35860913.73336123               0.9722848788207588               19771993.576467663               142388538.03079933               11708.479747237776               27899.962263065743           1.1502806172637357e-53               1.3333333333333333
                35860913.732587084               0.9722848910411627                19771993.38280628                142388538.6873219               11722.361145511768               27538.769281428344            1.150280615976621e-53               1.3333333333333333
                 35860913.73194197               0.9722848981290156               19771993.224512782               142388539.24604794                11794.12853743727               27205.572009324784           1.1502806147849868e-53               1.3333333333333333
                35860913.731404364               0.9722849000112469                19771993.09473039                142388539.7196569                11928.70426682738               26816.517774807635           1.1502806137099531e-53               1.3333333333333333
                 35860913.73095636               0.9722849000112469               19771992.988379586               142388540.12110484               12143.113207343236               26380.036013974917           1.1502806127447312e-53               1.3333333333333333
                 35860913.73058303               0.9722849000112469               19771992.901410002                142388540.4618743                12357.25485885984               25969.050044646683           1.1502806118765839e-53               1.3333333333333333
                 35860913.73027192               0.9722849000112469                19771992.83015993               142388540.75045264               12600.234837216596               25541.481281433866           1.1502806111059752e-53               1.3333333333333333
                 35860913.73001266               0.9722849000112469               19771992.771878637               142388540.99504817               12861.849808215482                25120.23709373784            1.150280610421689e-53               1.3333333333333333
                 35860913.72979661               0.9722849000112469               19771992.724209648               142388541.20225832                 13122.5736212201               24721.342925356792           1.1502806098168313e-53               1.3333333333333333
                 35860913.72961657               0.9722849000112469               19771992.685203187                 142388541.377631               13396.790693462275               24333.123677321742            1.150280609285152e-53               1.3333333333333333
                35860913.729466535               0.9722849000112469                19771992.65325864               142388541.52588487               13671.053657852575               23959.937782553898            1.150280608820475e-53               1.3333333333333333
                 35860913.72934151               0.9722849000112469                19771992.62709884                142388541.6511619                13936.48263045368               23602.644924455304           1.1502806084155171e-53               1.3333333333333333
                 35860913.72923732               0.9722849000112469               19771992.605689365               142388541.75702697               14212.977992121272               23260.016393478592            1.150280608063021e-53               1.3333333333333333
                 35860913.72915049               0.9722849000112469               19771992.588166457               142388541.84644625               14530.936326314582               22939.731730191063            1.150280607757015e-53               1.3333333333333333
                  35860913.7290587               0.9722849000112469               19771992.569879435               142388541.94186714               14911.451584030388               22612.758884269286            1.150280607424377e-53               1.3333333333333333
                 35860913.72895675               0.9722849000112469               19771992.549868107                142388542.0489768               15218.605196510944               22318.846134207513           1.1502806070433883e-53               1.3333333333333333
                  35860913.7288718               0.9722849000112469                19771992.53345836                142388542.1392365               15582.524387206258               21983.858823343548           1.1502806067156355e-53               1.3333333333333333
                35860913.728801005               0.9722849000112469               19771992.520034835               142388542.21539745                15918.98402305446               21674.672349599045           1.1502806064328296e-53               1.3333333333333333
                 35860913.72874201               0.9722849000112469                19771992.50905291                142388542.2796338               16229.782679257638                21458.20842711044           1.1502806061892945e-53               1.3333333333333333
                35860913.728692845               0.9722849000112469               19771992.500078503               142388542.33383012               16449.414771002004               21574.875141966488           1.1502806059795227e-53               1.3333333333333333
                 35860913.72864368               0.9722849000112469               19771992.490973365               142388542.38753492               16421.902319727877               21643.843929729763           1.1502806057747888e-53               1.3333333333333333
                 35860913.72854535               0.9722849000112469                19771992.47486357               142388542.50284362                12509.08593644312               28301.295191845405           1.1502806052844223e-53               1.3333333333333333
                35860913.728152044               0.9722849000112469               19771992.374723878               142388542.82982478               12555.200187072052               28108.528660381184           1.1502806046977003e-53               1.3333333333333333
                35860913.727059506               0.9722849000112469               19771992.098941825               142388543.74706894               12381.376187954684               28158.789958096637            1.150280602976095e-53               1.3333333333333333
                 35860913.72614905               0.9722849000112469               19771991.868473545               142388544.50899535               12153.589309576799               28368.434293902752           1.1502806015663745e-53               1.3333333333333333
                 35860913.72539035               0.9722849000112469                19771991.67424672               142388545.13577363               12063.358467103375               28274.279930198154           1.1502806004751027e-53               1.3333333333333333
                  35860913.7247581               0.9722849000112469                19771991.51307514               142388545.66066173               12001.406431759915                 28130.2705104088           1.1502805995393894e-53               1.3333333333333333
                 35860913.72423122               0.9722849058511093               19771991.379700154               142388546.10158354                11822.44802288758                28272.57616835581           1.1502805987235898e-53               1.3333333333333333
                 35860913.72379216                0.972284918315703                19771991.26779979               142388546.46618074               11578.245556876367               28499.679809118938            1.150280598072801e-53               1.3333333333333333
                35860913.723353095                0.972284925712903                19771991.15439036               142388546.82510245               11716.286686699754               27818.347583694976           1.1502805974800965e-53               1.3333333333333333
                 35860913.72262132               0.9722849366534779                19771990.97177821               142388547.44738755               11734.373276841754               27485.923427321384           1.1502805962456644e-53               1.3333333333333333
                35860913.722011514               0.9722849429083762                19771990.82227807               142388547.97602394               11806.239795596823               27166.408385882336           1.1502805951138806e-53               1.3333333333333333
                 35860913.72150333               0.9722849443225291                19771990.69950775               142388548.42337313               11943.084627147238               26803.987335679136           1.1502805941008927e-53               1.3333333333333333
                 35860913.72107985               0.9722849443225291               19771990.598870866               142388548.80244994                  12121.552759635               26400.669873504237             1.15028059319233e-53               1.3333333333333333
                35860913.720726945               0.9722849443225291               19771990.516423393                142388549.1236747               12327.486570106981               25995.498430132713            1.150280592380649e-53               1.3333333333333333
                 35860913.72043286               0.9722849443225291                19771990.44887693                142388549.3957234               12551.333290271265               25583.105990813405           1.1502805916595678e-53               1.3333333333333333
                 35860913.72018779               0.9722849443225291               19771990.393579807               142388549.62616023                12834.11605363431                 25128.7259073935            1.150280591020491e-53               1.3333333333333333
                 35860913.71998356               0.9722849443225291                19771990.34842213               142388549.82166123               13046.607067855139               24781.648070762498           1.1502805904523772e-53               1.3333333333333333
                 35860913.71981338               0.9722849443225291               19771990.311366983               142388549.98674762               13324.649213752462               24367.057601063527           1.1502805899567503e-53               1.3333333333333333
                35860913.719671555               0.9722849443225291               19771990.281090863               142388550.12658697               13562.918693195445                24017.82093388279           1.1502805895205013e-53               1.3333333333333333
                 35860913.71955337               0.9722849443225291                19771990.25626557               142388550.24464226               13820.312780182263               23664.466118292927            1.150280589141363e-53               1.3333333333333333
                35860913.719454885               0.9722849443225291                19771990.23592627               142388550.34433216                14092.30951125359                23313.19152710534           1.1502805888120119e-53               1.3333333333333333
                 35860913.71937281               0.9722849443225291                19771990.21927961               142388550.42854536               14346.741031153686               23006.043346824892           1.1502805885258897e-53               1.3333333333333333
                 35860913.71930441               0.9722849443225291                19771990.20562722               142388550.49954975               14598.694501556354               22721.044054716756           1.1502805882789904e-53               1.3333333333333333
                35860913.719247416               0.9722849443225291               19771990.194430705                142388550.5593989               14854.285425746953                 22456.8034933646           1.1502805880662785e-53               1.3333333333333333
                 35860913.71919992               0.9722849443225291               19771990.185278583               142388550.60994416               15041.271982868715               22271.449657296453            1.150280587882169e-53               1.3333333333333333
                 35860913.71915241               0.9722849443225291               19771990.176132645               142388550.66051215               15573.911902936887               21732.789807415415           1.1502805876978106e-53               1.3333333333333333
                 35860913.71907325               0.9722849443225291                 19771990.1612318               142388550.74607944                15927.66400916443                 21448.0907264011           1.1502805873773663e-53               1.3333333333333333
                 35860913.71900729               0.9722849443225291               19771990.149071053               142388550.81835115               16240.933135615925                21423.12772656548           1.1502805871004546e-53               1.3333333333333333
                 35860913.71894132               0.9722849443225291               19771990.136795748               142388550.89019188                16527.75897016982               21150.867566034784             1.15028058682794e-53               1.3333333333333333
                 35860913.71880939               0.9722849443225291               19771990.115165778               142388551.04485622               12408.337959592738                28315.10267415965           1.1502805861704594e-53               1.3333333333333333
                 35860913.71854552               0.9722849443225291                19771990.04788202                142388551.2638419               12386.434554536081               28196.629901147797           1.1502805857805961e-53               1.3333333333333333
                 35860913.71758316               0.9722849443225291               19771989.803378813               142388552.06586772               12280.598079941503                28185.24870072474           1.1502805843243247e-53               1.3333333333333333
                35860913.716781184               0.9722849443225291               19771989.599678583                142388552.7344198               12174.077751499715                28111.81138909775           1.1502805831087038e-53               1.3333333333333333
                 35860913.71611287               0.9722849443225291                19771989.43050578               142388553.29371783                 12144.2851104023                28002.23558727768            1.150280582073398e-53               1.3333333333333333
                35860913.715277486                0.972284957828482               19771989.220088966               142388553.99678582               11749.716915585715                28419.87691364086           1.1502805807388894e-53               1.3333333333333333
                35860913.714581326               0.9722849699110319               19771989.040759414                142388554.5677004               11716.822294323198               28029.203084802135           1.1502805797800441e-53               1.3333333333333333
                35860913.714001186               0.9722849792404915               19771988.894195493                142388555.0542841               11724.799663546868               27721.732895271864            1.150280578870206e-53               1.3333333333333333
                 35860913.71351775               0.9722849848258628               19771988.774034467                142388555.4671995               11789.915385271175               27396.023546225395           1.1502805780359198e-53               1.3333333333333333
                 35860913.71311488               0.9722849869716421               19771988.675511178               142388555.81735322               11896.106763620634               27057.336816827563            1.150280577278638e-53               1.3333333333333333
                 35860913.71277916               0.9722849869716421               19771988.594706375               142388556.11402926               12039.260679434261               26710.701901837507           1.1502805765975953e-53               1.3333333333333333
                 35860913.71249939               0.9722849869716421                19771988.52836539               142388556.36500558               12213.577505997706                26332.59253767827           1.1502805759916768e-53               1.3333333333333333
                35860913.712266244               0.9722849869716421                19771988.47398568                142388556.5775546               12436.296387132004                25901.96412193046           1.1502805754519164e-53               1.3333333333333333
                 35860913.71207196               0.9722849869716421                 19771988.4295045               142388556.75781947                12642.54832952366               25509.667920028314           1.1502805749699495e-53               1.3333333333333333
                35860913.711910054               0.9722849869716421               19771988.393158115               142388556.91075176               12849.351166018334                25131.09196459592            1.150280574540541e-53               1.3333333333333333
                 35860913.71177514               0.9722849869716421               19771988.363346808               142388557.03999087               13066.700976123984               24752.736728852335           1.1502805741643088e-53               1.3333333333333333
                  35860913.7116627               0.9722849869716421               19771988.338921428               142388557.14926007                13285.40836799139               24388.382221599473            1.150280573834711e-53               1.3333333333333333
                 35860913.71156901               0.9722849869716421               19771988.318906344                142388557.2415937               13486.431335592955                 24051.4744032035            1.150280573546978e-53               1.3333333333333333
                 35860913.71149093               0.9722849869716421               19771988.302499957               142388557.31956476               13702.922635276203                23714.18903449366           1.1502805732966902e-53               1.3333333333333333
                 35860913.71142587               0.9722849869716421               19771988.289041985                142388557.3853456               13927.588688235923               23401.576386231147           1.1502805730798737e-53               1.3333333333333333
                35860913.711371645               0.9722849869716421                19771988.27806629               142388557.44106263               14067.394448205465                23221.45855291736             1.15028057288999e-53               1.3333333333333333
                 35860913.71131742               0.9722849869716421                19771988.26706629               142388557.49668875               14550.297756900482               22669.070745590318           1.1502805727010298e-53               1.3333333333333333
                35860913.711227044               0.9722849869716421                19771988.24922904               142388557.59126344               14863.053078753484               22359.367327732427           1.1502805723670067e-53               1.3333333333333333
                 35860913.71115174               0.9722849869716421               19771988.234604616               142388557.67097762               15157.826636523345                22046.03643489366           1.1502805720794092e-53               1.3333333333333333
                35860913.711088985               0.9722849869716421                19771988.22262478               142388557.73818538               15503.816571933157                21709.71566726216            1.150280571831772e-53               1.3333333333333333
                35860913.711024106               0.9722849869716421                19771988.21044377               142388557.80843672               15910.436061338856               21372.263230591405           1.1502805715678752e-53               1.3333333333333333
                 35860913.71095159               0.9722849869716421                  19771988.197045                142388557.8877677                16331.97606326354               21217.381197153292           1.1502805712646153e-53               1.3333333333333333
                35860913.710860945               0.9722849869716421               19771988.180190377                 142388557.986531                16991.17010172523               20592.045320331334           1.1502805708896266e-53               1.3333333333333333
                 35860913.71067965               0.9722849869716421               19771988.150755607               142388558.20013416                   12460.29716685               28183.909045819822           1.1502805699750697e-53               1.3333333333333333
                35860913.710317075               0.9722849869716421               19771988.058687333                142388558.5024927               12511.891454227885                27985.10756492402           1.1502805694243008e-53               1.3333333333333333
                 35860913.70887199               0.9722849869716421               19771987.694804065               142388559.71907458               12408.151488483847               28013.193782289076           1.1502805671112774e-53               1.3333333333333333
                 35860913.70766775               0.9722849869716421                19771987.39098639               142388560.73070544                12248.45455259481               28048.018091805596           1.1502805652060467e-53               1.3333333333333333
                 35860913.70666422               0.9722849869716421                19771987.13714246               142388561.57124016                 12139.5872940039               28007.133244705612           1.1502805636438315e-53               1.3333333333333333
                 35860913.70582794               0.9722849927819701               19771986.925969966               142388562.27305487               11886.734371140554                28227.60770619095           1.1502805623279116e-53               1.3333333333333333
                 35860913.70513104               0.9722850080152579                19771986.74798897               142388562.85036477               11656.920737295712               28220.188374025078           1.1502805613084122e-53               1.3333333333333333
                35860913.704550296               0.9722850192736543               19771986.599539302               142388563.33095855               11675.622222539516               27814.686616302257            1.150280560463918e-53               1.3333333333333333
                35860913.704066336               0.9722850263215114                19771986.47841721               142388563.74117923               11740.329981336512                27469.04807235519            1.150280559660579e-53               1.3333333333333333
                 35860913.70366304               0.9722850295948628               19771986.379229166               142388564.08959916               11844.780599326832               27129.108565842573           1.1502805589238127e-53               1.3333333333333333
                 35860913.70332696               0.9722850298243121               19771986.297885284                142388564.3848862                11985.87630141512               26776.819652437418            1.150280558259291e-53               1.3333333333333333
                35860913.703046896               0.9722850298243121                19771986.23115919                142388564.6349464                 12155.1268949425               26389.317458737925           1.1502805576646807e-53               1.3333333333333333
                35860913.702813506               0.9722850298243121                19771986.17646284               142388564.84674707               12363.683678189618               25967.307753152556            1.150280557134176e-53               1.3333333333333333
                35860913.702619016               0.9722850298243121                19771986.13172546               142388565.02641732                 12559.3827646781                25580.99966286222           1.1502805566596326e-53               1.3333333333333333
                 35860913.70245694               0.9722850298243121               19771986.095054585               142388565.17843816               12763.717522442474               25198.642163363103           1.1502805562406692e-53               1.3333333333333333
                 35860913.70232188               0.9722850298243121                19771986.06501704               142388565.30708382               12986.817214587049                24809.29457323048            1.150280555871461e-53               1.3333333333333333
                 35860913.70220933               0.9722850298243121                19771986.04045091               142388565.41603622               13209.791521805164               24431.218718340122            1.150280555545873e-53               1.3333333333333333
                35860913.702115536               0.9722850298243121               19771986.020324506               142388565.50813046               13423.807012219331               24071.882077223097           1.1502805552612465e-53               1.3333333333333333
                 35860913.70203737               0.9722850298243121                19771986.00384481               142388565.58597398               13623.948113336626                 23747.1410593161           1.1502805550128023e-53               1.3333333333333333
                 35860913.70197223               0.9722850298243121                19771985.99033965               142388565.65170068                13818.81881614963               23455.575506352427            1.150280554796992e-53               1.3333333333333333
                35860913.701917954               0.9722850298243121               19771985.979300313                142388565.7072808               13950.592950750097                23281.84924797306            1.150280554608871e-53               1.3333333333333333
